3.3333333333333335,0.,0.,0.015432098765432098,6.419753086419753,4.172839506172839,28,79.98611076
3.3333333333333335,0.,0.,0.015432098765432098,6.512345679012346,4.172839506172839,28,61.887365759999994
1.4583333333333333,0.625,0.,0.,4.087719298245614,2.6052631578947367,270,40.269535256000005
1.4583333333333333,0.625,0.,0.,4.087719298245614,2.6052631578947367,365,41.052779992
1.034375,0.6895833333333333,0.,0.,5.095833333333333,4.299479166666667,360,44.296075096
1.1666666666666667,0.5,0.,0.,4.087719298245614,2.93859649122807,90,47.029847436000004
1.6666666666666667,0.4166666666666667,0.,0.,4.087719298245614,2.6052631578947367,365,43.698299404
1.6666666666666667,0.4166666666666667,0.,0.,4.087719298245614,2.6052631578947367,28,36.447769788
1.1666666666666667,0.5,0.,0.,4.087719298245614,2.93859649122807,28,45.854290856
2.0833333333333335,0.,0.,0.,4.087719298245614,2.6052631578947367,28,39.28978986
1.034375,0.6895833333333333,0.,0.,5.095833333333333,4.299479166666667,90,38.074243671999994
1.034375,0.6895833333333333,0.,0.,5.095833333333333,4.299479166666667,28,28.021683592
1.875,0.20833333333333334,0.,0.,4.087719298245614,2.6052631578947367,270,43.01296026
0.8333333333333334,0.8333333333333334,0.,0.,4.087719298245614,2.93859649122807,90,42.32693164
1.3333333333333333,0.3333333333333333,0.,0.,4.087719298245614,2.93859649122807,28,47.813781648
1.6666666666666667,0.,0.,0.,4.087719298245614,2.93859649122807,90,52.908319811999995
0.7270833333333333,1.090625,0.,0.,5.453125,4.202604166666666,90,39.358047983999995
1.5,0.16666666666666666,0.,0.,4.087719298245614,2.93859649122807,365,56.141962252
1.6666666666666667,0.4166666666666667,0.,0.,4.087719298245614,2.6052631578947367,90,40.563252031999994
2.0833333333333335,0.,0.,0.,4.087719298245614,2.6052631578947367,180,42.620648416
1.875,0.20833333333333334,0.,0.,4.087719298245614,2.6052631578947367,180,41.836714203999996
0.7270833333333333,1.090625,0.,0.,5.453125,4.202604166666666,28,28.23748958
0.7270833333333333,1.090625,0.,0.,5.453125,4.202604166666666,3,8.06342182
0.7270833333333333,1.090625,0.,0.,5.453125,4.202604166666666,180,44.207822168
1.6666666666666667,0.,0.,0.,4.087719298245614,2.93859649122807,365,52.516697443999995
1.6666666666666667,0.,0.,0.,4.087719298245614,2.93859649122807,270,53.300631656
1.6666666666666667,0.4166666666666667,0.,0.,4.087719298245614,2.6052631578947367,270,41.15137506
1.5,0.16666666666666666,0.,0.,4.087719298245614,2.93859649122807,180,52.1243856
1.875,0.20833333333333334,0.,0.,4.087719298245614,2.6052631578947367,28,37.427515183999994
2.0833333333333335,0.,0.,0.,4.087719298245614,2.6052631578947367,7,38.60376124
1.3333333333333333,0.3333333333333333,0.,0.,4.087719298245614,2.93859649122807,365,55.260122448
1.1666666666666667,0.5,0.,0.,4.087719298245614,2.93859649122807,365,52.908319811999995
1.034375,0.6895833333333333,0.,0.,5.095833333333333,4.299479166666667,180,41.719503284
2.0833333333333335,0.,0.,0.,4.087719298245614,2.6052631578947367,270,42.131120456
0.8333333333333334,0.8333333333333334,0.,0.,4.087719298245614,2.93859649122807,365,53.69225402399999
1.0416666666666667,1.0416666666666667,0.,0.,4.087719298245614,2.6052631578947367,270,38.407950056000004
1.0416666666666667,1.0416666666666667,0.,0.,4.087719298245614,2.6052631578947367,28,30.079769451999997
1.4583333333333333,0.625,0.,0.,4.087719298245614,2.6052631578947367,90,37.721921436
